Reference bit,dirty bit,age,access count,replace
0,0,10,4907,1
0,0,11,4906,1
0,1,18,4905,1
0,0,17,4904,1
0,0,20,4903,0
0,0,7,4902,1
0,0,14,4901,0
0,0,8,4900,0
0,0,1,4899,0
0,0,20,4898,1
0,1,15,4897,1
0,1,12,4896,1
0,0,10,4895,1
1,1,20,1519,0
0,0,3,4893,1
0,1,10,4892,1
0,0,5,4891,0
1,0,17,3537,1
1,0,9,384,1
0,0,20,4888,1
0,0,1,4887,1
0,0,18,4886,1
0,0,9,4885,0
0,0,12,4884,1
0,0,18,4883,0
0,0,19,4534,1
0,0,4,4881,1
0,0,4,4880,1
0,0,9,4879,0
0,0,1,4878,1
0,0,8,4877,1
0,0,7,4876,1
0,0,7,4875,1
0,1,18,113,1
0,1,2,932,0
0,0,13,4872,1
0,1,18,4871,0
0,1,15,4870,1
0,0,12,4869,0
0,0,3,4868,1
0,0,11,4867,1
1,0,20,4866,1
0,0,12,4865,0
0,0,2,4864,1
1,0,12,4702,1
0,0,13,4862,1
1,1,1,985,1
0,0,3,4860,0
0,0,17,4859,1
0,0,10,4858,1
0,0,13,4857,1
0,0,5,4856,0
1,0,2,4855,1
0,0,20,4854,1
0,0,8,4853,1
0,0,4,4852,1
0,0,4,4851,1
0,0,10,4850,0
0,1,11,4849,1
0,0,5,4848,1
0,1,19,4847,1
0,0,17,4846,1
0,0,6,4845,0
0,0,2,4844,0
0,0,12,4843,1
0,0,1,4842,1
0,1,7,4841,1
0,0,17,2966,1
0,0,11,4839,1
0,0,11,4838,1
0,0,6,3411,1
0,0,6,4836,0
0,0,16,4835,1
0,0,7,4834,1
0,0,19,4833,0
0,0,4,4832,1
0,0,14,4831,1
0,0,6,4830,1
0,0,12,4829,1
0,0,5,4828,1
0,0,16,4827,1
0,0,10,4826,1
0,0,19,4825,0
1,0,1,1073,1
0,0,4,4823,1
0,0,3,4822,1
0,0,20,4821,0
0,0,10,4820,1
0,0,12,4819,0
0,0,16,4818,1
0,0,1,4817,0
0,0,12,4816,1
0,0,13,4815,0
0,0,20,4814,1
0,0,11,4813,0
0,0,14,4812,1
0,0,6,4811,1
0,0,13,4810,1
0,0,18,4809,1
0,0,17,4808,1
0,0,18,4807,1
0,0,8,4806,0
0,0,1,4805,1
0,0,7,4804,0
0,0,9,4803,1
0,0,9,4802,1
0,0,15,4801,1
0,0,5,4800,1
0,0,19,4799,1
0,0,3,4798,1
0,0,12,4797,1
1,1,16,985,1
0,0,18,4795,1
0,0,12,4794,1
0,0,15,4793,1
0,0,12,4792,1
0,0,4,4791,1
1,0,5,319,1
0,0,5,4789,0
0,0,14,4788,0
0,0,14,4787,1
0,1,15,4786,1
0,0,16,4785,0
0,0,2,4784,0
0,0,17,4783,0
0,0,13,4782,1
0,0,14,4781,1
0,0,20,4780,1
0,0,7,4779,1
0,0,11,4778,1
0,0,11,4777,1
0,0,3,4776,1
0,0,6,4775,0
0,0,10,4774,1
0,0,1,4773,1
0,0,2,4772,1
0,0,10,4771,1
0,1,1,4770,0
1,0,19,4661,1
0,0,14,4768,1
0,0,5,4767,1
0,0,1,4766,1
0,0,18,4765,0
0,0,17,4764,0
0,0,20,4763,1
0,0,9,4762,0
0,0,4,4761,1
1,1,8,200,1
0,1,16,4759,1
0,0,1,4758,1
0,0,6,4757,1
0,0,1,4756,1
0,0,5,4755,1
0,0,1,4754,0
0,0,17,4753,1
0,0,11,4752,1
0,0,13,4142,1
0,0,10,4750,1
0,0,13,4485,1
0,0,8,1246,1
0,0,19,4747,1
0,0,17,4746,1
0,0,8,4094,0
0,0,3,4744,1
0,0,3,4743,0
0,0,1,924,1
0,0,3,4741,1
0,0,15,4740,1
0,0,13,4739,0
0,0,7,4738,1
0,0,7,4737,1
0,0,20,4736,1
0,0,20,4735,1
0,0,11,4734,1
0,0,15,4733,1
0,0,20,4732,1
0,0,10,4731,0
0,0,10,4730,1
0,0,12,4729,1
1,0,5,4728,1
0,0,18,4727,1
1,0,2,4726,1
0,0,19,4725,0
0,0,19,4724,1
0,0,16,4723,1
0,0,5,4722,0
0,0,4,4721,0
0,0,14,4720,1
0,0,2,4719,0
0,0,8,4718,0
0,0,3,4717,1
0,0,9,4716,1
0,0,15,4715,1
0,0,8,4714,1
0,0,11,4713,0
0,0,9,4712,1
0,0,9,4711,0
0,0,4,4710,1
0,0,3,4709,1
0,0,20,4708,0
0,0,6,4707,0
0,0,17,4706,1
0,0,7,4705,1
0,0,19,2001,1
0,0,5,4703,1
0,0,19,4702,1
0,0,12,4701,1
0,0,1,4700,0
0,0,7,4699,0
0,1,12,4698,0
1,0,18,3527,1
0,0,18,2533,1
1,1,15,2885,0
0,0,6,4694,1
0,0,10,4693,1
0,0,20,4692,1
0,1,19,4691,0
0,0,10,4690,1
0,0,20,4689,1
0,0,7,4688,0
0,0,10,4687,0
0,1,1,4686,0
0,0,3,4685,1
0,0,9,4684,1
0,0,14,4683,1
0,0,19,4682,1
0,0,16,4681,1
0,0,17,4680,1
0,0,12,4679,1
0,0,1,4678,1
0,1,5,4677,1
0,0,20,4676,1
0,0,1,4675,1
0,0,10,4674,1
0,0,17,4673,1
0,0,2,4672,1
0,0,18,4671,0
0,0,15,4670,1
0,0,16,4669,1
0,1,5,4668,1
0,0,10,4667,1
0,0,11,4666,0
0,0,19,4665,1
0,0,11,4664,0
0,1,1,4663,1
0,0,12,4662,0
0,0,19,4661,1
0,0,19,4660,0
0,0,11,4659,0
0,0,4,4658,1
0,0,2,4657,0
0,0,2,4656,1
0,0,9,4655,0
0,0,14,4654,1
0,0,17,4653,1
0,0,7,1049,1
0,1,5,4651,1
1,1,8,690,1
0,0,10,4649,0
0,0,3,4648,1
0,0,12,4647,1
0,0,20,4646,0
0,0,3,4645,1
0,0,4,4644,1
0,0,19,1091,1
0,0,8,4642,1
0,0,19,4641,1
1,1,2,1261,1
1,0,15,3114,0
0,0,1,4638,0
0,0,2,4637,1
0,0,16,4636,0
0,0,19,4635,1
0,0,18,4634,1
0,0,10,4633,1
0,0,9,4632,1
0,0,18,4631,0
0,0,9,4630,1
0,0,6,4629,1
0,0,13,4628,1
0,0,13,4627,1
0,0,20,4626,1
0,0,10,4625,1
0,0,3,4624,1
0,0,9,4623,0
0,0,4,4622,0
0,0,9,4621,1
0,0,7,4620,0
0,0,1,4619,1
0,0,5,4618,1
0,0,18,4617,1
0,0,14,4616,1
0,0,14,4615,1
0,0,7,4614,1
0,0,20,4613,1
0,0,17,4612,0
0,0,6,4611,1
0,0,8,4610,0
0,1,2,4609,1
0,0,19,4608,1
1,0,5,2747,1
0,0,19,4606,0
1,1,10,377,1
0,0,16,4604,0
0,0,20,4603,1
0,0,15,4602,1
0,0,11,4601,0
0,0,17,4600,0
0,0,8,4599,0
0,0,5,4598,0
0,0,4,4597,1
0,0,10,4596,1
0,1,11,123,0
0,0,14,4594,1
0,0,8,4593,1
0,0,2,4592,0
0,0,20,4591,1
0,0,18,4590,1
0,0,1,4589,1
0,0,19,4588,1
0,0,2,4587,1
0,0,3,4586,1
0,1,8,4585,0
0,0,15,4584,0
0,0,20,4583,1
0,0,17,4582,1
0,0,9,4581,1
0,0,1,4580,1
0,0,4,4579,1
0,0,15,4578,1
0,0,3,4577,1
0,0,15,4576,0
0,0,7,4575,1
0,0,8,4574,0
1,1,15,380,0
0,0,1,4572,1
0,0,11,4571,0
0,0,12,4570,1
0,0,1,4569,1
0,0,18,4568,0
0,0,8,4567,1
0,0,1,4566,0
0,0,6,4565,1
0,0,3,4564,1
0,0,12,4563,1
0,0,7,4562,1
0,0,13,4561,1
0,0,1,4560,1
0,0,6,4559,0
0,0,2,4558,1
0,0,14,4557,0
0,0,15,4556,1
0,0,3,4555,1
0,0,20,4554,0
0,0,6,4553,1
0,1,16,4552,1
0,0,18,4551,0
0,1,10,4550,1
0,0,16,4549,1
0,0,19,4548,1
0,1,17,4547,1
0,0,13,4546,0
0,1,6,4545,1
1,0,10,4544,1
0,0,5,4543,0
0,0,10,4542,0
0,0,18,4541,1
0,0,19,4540,1
0,0,9,4539,1
1,0,19,676,1
0,0,19,4537,1
0,0,4,4536,1
0,0,3,4535,1
1,0,5,4534,1
1,0,9,2010,0
0,0,16,4532,0
0,0,2,4531,0
0,1,18,4530,1
0,0,11,4529,0
0,0,11,4528,1
0,0,2,4527,1
0,0,10,4526,1
0,0,3,4525,1
0,0,3,4524,0
0,0,4,4523,0
0,0,6,4522,1
0,0,3,4521,1
0,0,15,4520,1
0,0,7,4519,0
0,0,17,4518,0
0,0,11,4517,1
0,0,2,4516,0
1,0,16,1929,1
0,0,19,4514,1
0,0,13,4513,0
0,0,3,4512,1
0,0,10,4511,0
0,0,10,4510,0
0,0,4,4509,0
0,0,7,3298,1
0,0,9,4507,1
0,0,16,4506,1
0,0,10,4505,0
0,0,16,4504,1
0,0,6,4503,1
0,0,4,4502,1
0,0,16,4501,1
0,0,1,4500,0
0,0,4,4499,1
0,0,16,4498,1
0,0,11,4497,1
0,0,16,4496,1
0,0,17,4495,1
1,0,19,1272,1
0,0,8,4493,1
0,0,13,4492,0
0,0,3,4491,1
0,0,20,4490,1
0,0,2,4489,1
0,0,15,4488,1
0,0,17,4487,1
0,0,18,4486,1
1,0,11,4485,0
0,0,7,4484,1
0,0,12,4483,0
0,0,15,4482,1
1,0,20,4481,1
0,0,3,4480,1
1,0,12,3725,0
0,1,19,4478,1
0,0,14,4477,1
0,0,18,4476,1
0,0,9,4475,1
0,1,10,4474,1
0,1,9,4473,0
0,0,9,4472,0
1,0,17,2881,1
0,0,18,4470,0
0,0,4,4469,1
0,0,11,4468,0
0,0,8,4467,1
0,0,19,4466,0
0,0,15,4465,1
0,0,5,4464,1
0,0,18,4463,0
0,1,5,4462,1
0,0,18,4461,1
0,0,7,4460,1
0,0,4,4459,1
0,1,5,4458,1
0,0,1,4457,0
0,0,1,4456,1
0,1,8,4455,1
1,0,1,3875,1
0,0,2,4453,0
0,0,12,4452,1
0,0,12,4451,1
0,0,15,4450,1
0,0,1,4449,1
0,0,11,4448,1
0,0,8,4447,0
1,0,20,4446,1
0,0,7,4445,1
0,1,4,4444,1
0,0,11,4443,1
0,0,14,4442,0
0,0,17,4441,0
0,0,12,4440,1
1,1,18,932,0
0,0,16,4438,0
1,0,1,4437,1
0,1,12,1519,1
0,0,8,4435,0
0,1,17,4434,1
0,0,7,4433,1
0,0,7,4432,1
1,1,10,619,1
0,0,12,4430,1
0,0,9,4429,1
0,0,12,4428,1
0,0,16,4427,1
0,0,8,4426,1
0,0,5,4425,0
0,0,13,4424,1
0,0,19,4423,1
0,1,3,4422,0
0,0,6,4421,0
0,0,7,4420,1
1,0,16,4419,0
0,0,11,4418,1
0,0,12,4417,0
0,0,14,4416,1
0,1,17,4415,1
0,0,3,4414,1
1,0,2,3740,1
0,0,1,4412,0
0,0,19,4411,0
0,0,11,4410,1
0,0,8,4409,1
1,0,4,4408,0
0,0,20,4407,0
0,0,3,4406,1
0,0,13,4405,0
0,1,16,4404,1
0,0,17,4403,0
0,0,4,4402,0
0,1,14,4401,1
0,0,19,4400,1
0,0,3,4399,1
1,0,14,583,0
0,0,7,4397,1
0,0,14,4396,0
0,1,1,4395,1
0,0,11,4394,1
0,0,4,4393,1
1,0,1,4392,1
0,0,8,4391,1
0,0,17,4390,0
0,0,6,4389,1
0,0,11,4100,0
0,0,19,4387,1
0,0,17,4386,1
0,0,14,4385,1
0,1,17,4384,0
0,0,8,4383,0
1,0,13,4382,0
0,0,19,4381,1
0,0,5,4380,1
0,0,8,4379,0
0,0,19,4378,1
0,1,6,4377,0
0,0,14,4376,1
0,0,11,4375,0
0,0,1,4374,0
0,0,19,4373,0
0,0,10,4372,0
0,0,5,4371,0
0,0,5,4370,1
0,0,10,4369,1
0,0,6,4368,0
0,0,3,3781,1
0,0,10,4366,1
1,0,3,1981,1
0,0,19,4364,1
1,0,14,4363,1
0,0,7,4362,1
1,0,17,2370,1
0,0,9,4360,1
0,0,4,4359,1
0,0,15,4358,0
0,0,11,4357,1
0,0,17,4356,1
0,0,11,4355,1
0,0,12,4354,1
0,0,18,4353,1
1,1,16,371,0
0,0,3,4351,0
0,0,3,4350,0
0,0,8,4349,1
0,0,6,4348,0
0,0,11,4347,1
0,0,20,4346,1
0,0,13,4345,1
0,0,18,4344,0
0,0,4,4343,1
0,0,4,4342,1
0,1,15,4341,0
0,0,6,4340,1
0,0,18,4339,1
0,0,18,4338,1
0,0,12,4337,1
0,0,8,4336,1
0,0,8,4335,1
0,0,6,4334,0
0,0,10,4333,0
0,0,4,4332,1
0,0,13,4331,1
0,0,10,4330,1
0,0,19,4329,0
0,0,11,4328,1
0,0,10,4327,1
0,0,14,4326,1
1,0,9,4325,1
0,0,2,4324,0
0,0,9,4323,1
0,0,10,4322,0
0,0,11,4321,0
0,0,2,4320,1
0,0,11,4319,1
0,0,12,4318,1
0,0,19,4317,1
0,0,8,4316,1
0,0,3,4315,0
0,0,17,4314,1
0,0,9,4313,0
0,0,9,1,0
0,0,2,4311,0
0,0,9,4310,0
0,0,10,4309,1
0,1,14,4308,1
0,0,3,4307,1
0,0,17,4306,1
0,0,13,4305,1
0,0,19,4304,1
0,0,7,4303,1
0,0,1,4302,0
0,0,1,4301,1
0,0,19,4300,1
0,0,5,4299,0
0,1,15,4298,1
0,0,13,4297,1
0,0,3,4296,1
0,0,3,4295,0
1,1,13,44,1
0,0,18,4293,1
0,0,8,4292,1
0,0,3,4291,1
0,0,7,4290,1
0,0,6,4289,0
0,0,20,4288,1
0,0,10,4287,0
1,0,15,4286,1
1,0,1,4285,1
0,0,14,4284,1
1,1,10,4267,1
0,0,14,4282,1
0,0,12,4281,1
0,0,15,4280,1
0,0,5,4279,0
0,0,18,4278,1
0,0,12,4277,1
0,0,14,2633,1
0,0,7,4275,1
0,0,8,4274,1
0,0,13,4273,0
0,0,17,4272,1
0,0,7,4271,0
0,1,10,4270,1
1,1,4,123,0
0,0,16,4268,1
1,1,8,4267,1
0,0,19,4266,1
0,0,1,4265,1
0,0,13,4264,1
0,0,18,4263,1
0,0,16,4262,1
0,0,13,4261,1
0,0,20,4260,0
0,0,5,4259,0
0,0,6,4258,1
0,1,19,4257,1
0,0,9,4256,1
0,0,16,4255,1
0,0,1,4254,1
0,0,13,4253,1
0,0,15,4252,1
0,0,6,4251,1
0,0,3,4250,1
0,0,15,4249,0
0,0,2,4248,1
0,0,13,4247,0
0,0,15,4246,1
0,0,16,4245,1
0,0,10,4244,0
0,0,6,4243,1
0,0,2,4242,1
0,0,7,4241,0
0,0,9,4240,1
0,0,5,4239,0
0,1,4,4238,1
0,0,4,4237,1
0,0,10,4236,0
0,0,20,4235,0
0,1,3,4234,0
0,0,6,4233,0
0,0,1,4232,1
0,0,20,4231,0
0,0,9,4230,1
0,0,19,4229,1
0,0,19,4228,1
0,0,19,4227,1
0,0,9,4226,1
0,0,6,4225,0
0,0,7,4224,1
0,0,8,4223,1
0,0,9,4222,0
0,1,1,4221,1
0,0,10,4220,1
0,0,18,4219,1
0,0,6,4218,1
0,0,18,4217,0
0,0,13,4216,1
0,0,3,4215,0
0,0,16,4214,1
0,0,9,4213,0
0,0,16,4212,1
0,0,11,4211,1
0,0,17,4210,1
0,0,14,4209,1
0,0,6,4208,0
0,0,11,4207,1
0,0,6,4206,0
0,0,11,4205,0
0,0,19,4204,1
0,0,1,4203,1
0,0,4,4202,0
0,0,20,4201,1
0,0,19,4200,0
0,0,18,4199,1
0,0,17,4198,1
0,0,2,4197,1
0,0,16,4196,0
0,0,10,4195,1
0,0,19,4194,1
0,0,12,4193,1
0,0,7,4192,1
0,0,7,4191,0
0,0,9,3560,1
0,1,13,4189,1
1,0,18,3752,0
0,0,20,4187,1
0,0,3,4186,1
0,0,17,4185,1
0,0,7,1706,0
0,0,7,4183,0
0,0,9,4182,1
0,0,12,4181,1
0,0,2,4180,1
1,0,17,4179,1
0,0,10,4178,1
0,0,20,4177,0
0,1,18,4176,1
0,1,11,4175,1
0,0,5,4174,0
0,0,9,4173,1
0,0,15,4172,1
0,0,5,4171,1
0,1,12,4170,1
0,0,13,4169,1
0,0,1,4168,1
0,0,1,4167,0
0,0,18,4166,1
0,0,1,4165,1
0,1,1,4164,1
0,0,1,4163,1
1,1,9,334,1
0,0,3,4161,1
0,0,1,4160,1
0,0,7,4159,1
0,0,4,4158,1
0,1,9,4157,1
0,0,5,4156,1
0,1,11,4155,1
0,0,12,4154,1
1,0,15,4153,1
0,0,16,4152,1
0,0,6,4151,1
0,1,2,4150,1
0,0,19,1669,1
0,0,4,1216,1
0,0,11,4147,0
0,0,16,4146,1
0,0,20,4145,1
0,0,16,4144,1
0,0,18,4143,1
1,0,6,4142,1
0,0,8,4141,1
0,1,18,4140,0
0,0,9,4139,1
0,0,7,4138,1
0,0,11,4137,1
0,0,7,4136,1
0,0,20,4135,1
0,0,9,4134,0
0,0,10,4133,1
0,0,17,4132,0
0,0,9,4131,0
0,0,18,4130,1
0,0,10,4129,0
0,0,7,4128,1
1,0,13,4127,1
0,0,7,4126,0
1,0,4,4125,1
0,0,3,4124,1
0,0,9,4123,0
0,1,17,4122,1
0,0,2,4121,0
0,0,9,4120,0
0,0,12,4119,0
0,0,9,4118,1
0,1,19,4117,1
0,0,8,4116,1
0,0,3,4115,1
1,0,3,3102,1
0,0,5,4113,0
0,0,12,1764,1
0,0,4,4111,1
0,0,13,4110,1
0,0,7,4109,1
0,0,20,4108,0
0,1,10,4107,1
0,0,13,4106,1
0,1,7,4105,1
0,0,5,4104,1
0,0,3,4103,1
0,0,18,4102,0
0,1,8,4101,1
1,0,2,4100,0
0,0,8,4099,1
0,1,4,4098,1
0,0,5,4097,1
0,0,4,4096,1
1,0,17,4095,0
1,0,2,4094,1
0,0,1,4093,1
0,0,2,4092,1
1,0,15,4091,0
0,0,14,4090,0
0,0,16,4089,0
0,0,20,4088,0
0,0,3,4087,1
0,0,18,4086,1
0,0,4,4085,1
0,0,10,4084,0
0,0,11,4083,1
1,0,1,4082,0
0,0,3,4081,1
0,0,16,4080,0
0,0,19,4079,0
0,0,4,4078,1
0,1,10,4077,1
0,0,18,4076,1
1,1,2,1237,1
0,0,7,4074,0
1,0,5,4073,0
0,0,14,4072,1
0,0,15,4071,1
0,0,11,4070,0
0,0,1,4069,0
0,0,4,4068,1
0,0,14,4067,1
0,0,1,4066,1
0,0,7,4065,0
0,0,2,4064,0
0,0,4,4063,1
1,0,10,3860,0
0,0,19,4061,1
0,0,11,4060,1
0,0,4,4059,0
0,0,12,4058,1
0,0,15,4057,0
0,0,6,4056,1
0,1,11,4055,0
0,0,20,4054,0
0,0,7,4053,0
0,0,3,4052,0
0,0,17,4051,0
0,0,18,4050,1
0,0,14,4049,1
0,1,19,4048,1
0,0,9,4047,1
0,0,17,4046,1
0,0,11,4045,0
0,0,19,4044,1
0,0,4,119,0
0,0,10,4042,1
0,0,4,1367,1
0,1,8,4040,1
0,1,10,4039,1
0,0,10,4038,0
0,0,5,1523,1
0,0,20,4036,1
0,0,19,4035,0
0,0,9,4034,1
0,0,6,4033,1
0,1,5,4032,1
0,1,10,4031,1
0,0,13,4030,0
0,0,6,4029,1
0,0,19,4028,1
0,0,6,4027,1
0,0,19,4026,0
0,0,3,4025,1
0,1,9,4024,0
0,0,7,4023,1
0,0,6,4022,1
0,0,17,653,1
0,0,17,4020,1
0,1,10,4019,1
0,0,18,4018,1
0,0,18,4017,0
0,0,9,4016,1
0,0,13,4015,0
0,1,14,4014,0
0,0,20,4013,1
0,0,4,4012,1
0,1,18,4011,1
0,0,17,4010,1
0,0,11,4009,0
0,0,7,4008,1
0,0,8,4007,1
0,0,6,4006,1
0,0,11,4005,1
0,0,17,4004,1
0,0,8,4003,0
0,1,7,4002,0
1,0,4,1378,1
0,1,4,4000,0
0,0,4,3999,1
0,0,20,3998,1
0,0,6,3997,1
0,0,4,3996,1
0,0,13,3995,0
0,0,18,3994,1
0,0,14,3993,1
0,0,1,3992,1
0,1,16,3991,1
0,0,12,3990,1
0,0,13,3989,1
0,0,6,3988,1
0,0,6,3987,0
1,0,5,1579,1
0,0,10,3985,1
0,0,10,3984,1
0,0,3,3983,0
0,0,3,3982,1
0,0,1,3981,1
0,0,2,3980,1
0,0,11,3979,1
0,0,14,3978,0
0,0,20,3977,0
0,0,5,3976,0
0,0,20,3975,1
0,0,20,3974,1
0,0,4,3973,1
1,1,16,113,0
0,0,15,3971,0
0,0,17,3970,1
0,0,10,2543,1
0,0,5,3968,1
0,0,16,3967,1
0,0,14,3966,1
0,0,5,3965,1
0,0,7,3964,1
0,0,8,3963,1
0,1,11,3962,1
0,0,16,3961,1
0,0,12,3960,1
0,0,9,3959,1
0,0,1,3958,1
0,0,6,3957,1
0,1,20,3956,1
0,0,11,3955,0
0,0,12,3954,1
0,0,4,3953,1
0,0,10,3952,1
0,0,16,3951,0
0,0,17,3950,1
0,0,11,3949,1
0,1,9,3948,1
0,0,17,3947,0
0,0,14,3946,1
0,0,8,3945,0
0,0,6,3944,1
0,0,17,3943,0
0,0,3,3942,1
1,0,18,824,0
0,0,12,3940,1
0,0,7,3939,1
0,0,7,3938,1
0,0,13,3937,0
0,0,13,3936,0
0,0,8,3935,0
0,0,9,3934,1
0,0,3,3933,0
0,0,1,3932,1
0,0,2,3931,1
0,0,14,3574,1
0,0,17,3929,1
1,0,8,3928,0
0,0,17,3927,1
0,0,16,3926,1
0,0,12,3925,1
0,0,5,3924,0
0,0,6,3923,1
0,0,14,3922,1
0,0,6,3921,1
1,1,16,2335,1
0,0,6,3919,1
0,0,13,3918,0
0,0,3,3917,0
1,0,3,3916,1
0,0,7,3915,1
0,0,4,3914,1
1,1,11,828,1
0,0,9,3912,1
0,0,17,3911,1
0,0,7,3910,1
0,0,6,3909,1
0,0,20,3908,0
0,0,4,3907,1
0,0,18,3906,0
0,0,14,3905,1
0,0,4,3904,0
0,1,8,3903,1
0,0,6,3902,1
0,0,10,3901,1
0,1,9,3900,0
0,0,2,3899,1
0,0,13,3898,1
0,0,20,3897,1
0,0,15,3896,1
0,0,16,3895,1
0,0,11,3894,1
0,0,6,3893,1
0,0,15,3892,0
0,0,6,3891,1
0,0,14,3890,1
0,0,3,3889,1
0,0,12,3888,1
0,0,11,3887,0
0,0,3,3886,1
0,0,5,3885,1
0,0,10,3884,1
0,0,6,3883,1
0,0,17,3882,0
0,0,16,3881,1
0,0,18,3880,1
0,0,16,3879,1
0,0,10,3878,0
0,0,11,3877,1
0,0,13,3876,1
0,0,6,3875,0
0,0,15,3874,0
0,1,2,3873,0
0,0,4,3872,1
0,0,10,3871,1
0,0,18,3870,1
0,0,4,3869,1
0,0,2,3868,0
0,0,5,3867,1
0,0,16,3866,1
0,0,20,3865,1
0,0,18,3864,1
0,0,3,3863,1
0,0,17,3862,1
0,0,15,3861,1
0,0,10,3860,0
0,0,17,3859,1
0,0,18,3858,1
0,0,1,3857,0
1,0,2,1881,1
0,0,12,3855,0
0,0,3,3854,1
0,0,2,3853,1
0,0,1,3852,1
0,0,20,3851,1
0,0,16,3850,0
0,0,16,3849,1
0,0,17,3848,1
0,1,13,3847,1
0,0,5,3846,1
0,0,1,3845,0
0,0,16,3844,0
0,0,12,3843,1
0,0,19,3842,0
0,0,3,3841,0
1,0,20,3658,0
0,0,20,3839,1
0,0,13,3838,1
0,0,5,3837,0
0,0,8,3836,0
0,0,11,3835,0
0,0,14,3834,1
0,0,3,3833,0
0,0,5,3832,1
0,0,9,3831,1
0,0,13,3830,0
0,0,3,3829,1
0,0,17,3828,0
0,0,12,3827,1
0,0,18,3826,0
0,0,7,3825,1
0,0,16,3824,1
0,0,10,3823,0
0,0,11,3822,1
0,0,11,3821,1
1,0,15,3820,1
0,0,1,3819,1
0,0,10,3818,1
1,0,9,3817,1
0,0,9,3816,1
0,0,8,3815,0
0,0,1,3814,1
0,0,15,3813,0
0,0,2,3812,0
0,0,9,3811,0
0,0,15,3810,0
0,1,12,3809,1
0,1,9,3808,1
0,0,15,3807,1
0,0,10,3806,1
0,0,16,3805,1
0,0,19,3804,1
0,0,18,3803,1
0,0,18,3802,1
0,0,16,3801,1
0,0,1,3800,1
0,0,12,3799,1
0,0,2,3798,1
0,0,3,3797,1
0,0,16,3796,0
0,0,18,3795,0
0,0,1,3794,1
0,0,14,3793,0
0,0,17,3792,1
0,0,17,3791,1
0,0,4,3790,1
0,0,4,3789,1
0,1,20,3788,1
0,0,9,3787,0
0,0,10,3786,1
0,0,16,3785,0
0,0,3,3784,1
0,1,17,3783,1
0,0,15,3782,1
1,0,9,3781,1
0,0,8,3780,1
0,0,15,3779,1
0,0,11,3778,0
0,0,6,3777,1
0,0,20,3776,1
0,0,10,3775,1
0,0,10,3774,0
0,0,13,3773,0
0,0,3,3772,1
0,0,14,3771,1
0,0,4,3770,1
0,0,1,3769,1
0,0,5,3768,1
0,0,17,3767,0
0,0,13,3766,1
0,0,20,3765,1
0,0,9,3764,1
0,0,1,3763,1
0,1,8,3762,1
0,1,4,3761,1
0,0,9,309,1
0,0,13,3759,1
0,0,18,3758,1
0,1,16,3757,1
1,1,9,113,1
0,1,10,3755,1
0,1,11,3754,1
0,0,15,3753,0
0,0,9,3752,1
0,0,4,3751,1
0,0,12,3750,1
1,0,2,3749,0
0,0,5,3748,0
0,1,6,3747,0
1,1,1,342,1
0,0,2,3745,1
0,0,3,3744,1
0,0,1,3743,1
1,0,6,3004,1
0,0,9,3741,1
0,0,4,3740,1
0,0,3,3739,1
0,0,16,3738,0
0,0,8,3737,1
0,0,16,3736,0
0,0,10,3735,1
0,0,5,3734,1
0,0,3,3733,1
0,1,15,3732,1
0,0,6,3731,0
0,0,11,3730,1
0,1,16,3729,1
0,0,17,3728,1
1,0,3,3727,1
0,0,14,3726,1
0,0,10,3725,0
0,1,1,3724,1
0,0,4,3723,0
0,0,8,3722,1
0,0,17,3721,1
0,0,3,3720,1
0,0,19,3719,1
0,0,1,3718,0
0,0,8,3717,0
1,0,17,3716,0
0,1,10,3715,1
0,0,14,3714,1
0,1,4,3713,1
0,0,20,3712,0
0,0,15,3711,1
0,0,17,3710,1
0,0,4,3709,0
0,0,3,3708,0
0,0,1,3707,0
0,0,16,3706,0
0,0,14,3705,1
0,0,15,3704,0
0,0,12,3703,1
0,0,7,3702,1
0,0,12,3701,1
0,0,12,3700,0
0,0,19,3699,0
1,1,13,1519,1
0,0,10,3697,0
0,0,4,3696,0
0,0,20,3695,1
0,0,13,3694,1
0,1,14,3693,1
0,0,15,3692,0
0,0,2,3691,1
0,0,1,3690,1
0,0,19,3689,1
0,0,1,3688,1
0,0,12,3687,1
0,0,3,3686,1
1,1,19,3685,1
0,0,16,3684,1
0,0,10,3683,1
0,1,9,3682,1
0,0,9,3681,0
0,0,12,3680,1
0,0,15,3679,0
1,0,15,3678,1
1,1,20,634,1
0,1,7,3676,1
0,0,2,3675,1
0,0,13,3674,0
0,0,17,3673,0
0,0,14,3672,0
0,0,4,3671,1
0,1,6,3670,1
0,0,7,3669,1
0,0,15,3668,1
0,0,19,3667,1
0,0,18,3666,1
0,0,8,3665,1
0,0,16,3664,1
0,0,11,3663,1
0,0,7,3662,0
0,1,2,3661,1
0,0,3,3660,1
0,0,18,3659,1
0,0,1,3658,1
0,0,1,3657,1
0,0,16,3656,1
0,0,9,3655,1
0,0,3,3654,0
0,0,8,3653,1
0,0,20,3652,1
0,0,9,3651,1
0,0,11,3650,1
0,0,5,3649,0
0,0,16,3648,0
0,0,19,3647,1
0,0,7,3646,0
0,0,12,3645,1
0,0,8,3644,1
0,0,19,3643,1
0,0,5,3642,0
0,0,6,3641,1
0,0,14,3640,1
0,0,13,3639,1
0,0,7,3638,1
0,0,19,3637,1
0,0,14,3636,1
0,1,20,3635,1
